"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, +7.26527188826E+001, +0.00000000000E+000
+5.19950000000E+004, -7.67784219736E+001, +0.00000000000E+000
+5.39900000000E+004, +4.07788868740E+003, +0.00000000000E+000
+5.59850000000E+004, +1.47597039702E+003, +0.00000000000E+000
+5.79800000000E+004, +8.63052507808E+003, +0.00000000000E+000
+5.99750000000E+004, +1.14649756769E+004, +0.00000000000E+000
+6.19700000000E+004, -2.94223018036E+002, +0.00000000000E+000
+6.39650000000E+004, +5.17992802842E+003, +0.00000000000E+000
+6.59600000000E+004, +4.62568245909E+003, +0.00000000000E+000
+6.79550000000E+004, -5.23451904564E+002, +0.00000000000E+000
+6.99500000000E+004, +2.52015910847E+003, +0.00000000000E+000
+7.19450000000E+004, -1.09589632218E+004, +0.00000000000E+000
+7.39400000000E+004, -8.35306034781E+003, +0.00000000000E+000
+7.59350000000E+004, -5.44165586305E+003, +0.00000000000E+000
+7.79300000000E+004, -3.53067113758E+003, +0.00000000000E+000
+7.99250000000E+004, -1.92684594971E+004, +0.00000000000E+000
+8.19200000000E+004, -2.67795640803E+004, +0.00000000000E+000
+8.39150000000E+004, -1.05490974529E+004, +0.00000000000E+000
+8.59100000000E+004, -1.62547125273E+004, +0.00000000000E+000
+8.79050000000E+004, -1.05716769866E+004, +0.00000000000E+000
+8.99000000000E+004, -1.38776025107E+004, +0.00000000000E+000
+9.18950000000E+004, -1.82777814646E+004, +0.00000000000E+000
+9.38900000000E+004, -1.81506048271E+004, +0.00000000000E+000
+9.58850000000E+004, -2.36421169213E+004, +0.00000000000E+000
+9.78800000000E+004, -2.43430484357E+004, +0.00000000000E+000
+9.98750000000E+004, -1.70816632343E+004, +0.00000000000E+000
+1.01870000000E+005, -1.71264776211E+004, +0.00000000000E+000
+1.03865000000E+005, -1.51442552416E+004, +0.00000000000E+000
+1.05860000000E+005, -1.87251040348E+004, +0.00000000000E+000
+1.07855000000E+005, -1.73716339222E+004, +0.00000000000E+000
+1.09850000000E+005, -2.18250250151E+004, +0.00000000000E+000
+1.11845000000E+005, -2.62415204169E+004, +0.00000000000E+000
+1.13840000000E+005, -2.01272305887E+004, +0.00000000000E+000
+1.15835000000E+005, -2.38582773918E+004, +0.00000000000E+000
+1.17830000000E+005, -2.91141744210E+004, +0.00000000000E+000
+1.19825000000E+005, -3.05164205573E+004, +0.00000000000E+000
+1.21820000000E+005, -2.24716087799E+004, +0.00000000000E+000
+1.23815000000E+005, -2.78297442925E+004, +0.00000000000E+000
+1.25810000000E+005, -2.64157334734E+004, +0.00000000000E+000
+1.27805000000E+005, -2.45405457739E+004, +0.00000000000E+000
+1.29800000000E+005, -2.59529821758E+004, +0.00000000000E+000
+1.31795000000E+005, -3.02761087014E+004, +0.00000000000E+000
+1.33790000000E+005, -2.00407993129E+004, +0.00000000000E+000
+1.35785000000E+005, -1.95951878388E+004, +0.00000000000E+000
+1.37780000000E+005, -2.39855920419E+004, +0.00000000000E+000
+1.39775000000E+005, -2.62177050951E+004, +0.00000000000E+000
+1.41770000000E+005, -2.61903693449E+004, +0.00000000000E+000
+1.43765000000E+005, -2.65012325111E+004, +0.00000000000E+000
+1.45760000000E+005, -3.31179645060E+004, +0.00000000000E+000
+1.47755000000E+005, -2.65895987820E+004, +0.00000000000E+000
+1.49750000000E+005, -2.63974348161E+004, +0.00000000000E+000
+1.51745000000E+005, -3.53693231806E+004, +0.00000000000E+000
+1.53740000000E+005, -3.89966009819E+004, +0.00000000000E+000
+1.55735000000E+005, -4.05113759476E+004, +0.00000000000E+000
+1.57730000000E+005, -3.19498997874E+004, +0.00000000000E+000
+1.59725000000E+005, -3.21396876547E+004, +0.00000000000E+000
+1.61720000000E+005, -2.99442617701E+004, +0.00000000000E+000
+1.63715000000E+005, -3.06263581482E+004, +0.00000000000E+000
+1.65710000000E+005, -3.31543957742E+004, +0.00000000000E+000
+1.67705000000E+005, -3.12192372298E+004, +0.00000000000E+000
+1.69700000000E+005, -2.88735058004E+004, +0.00000000000E+000
+1.71695000000E+005, -2.71288323451E+004, +0.00000000000E+000
+1.73690000000E+005, -3.23719342514E+004, +0.00000000000E+000
+1.75685000000E+005, -3.05472331764E+004, +0.00000000000E+000
+1.77680000000E+005, -2.62112703809E+004, +0.00000000000E+000
+1.79675000000E+005, -3.58997520790E+004, +0.00000000000E+000
+1.81670000000E+005, -2.78451448908E+004, +0.00000000000E+000
+1.83665000000E+005, -3.22331760243E+004, +0.00000000000E+000
+1.85660000000E+005, -3.65038793954E+004, +0.00000000000E+000
+1.87655000000E+005, -3.45792258992E+004, +0.00000000000E+000
+1.89650000000E+005, -3.69701195742E+004, +0.00000000000E+000
+1.91645000000E+005, -3.49624657386E+004, +0.00000000000E+000
+1.93640000000E+005, -4.17497325412E+004, +0.00000000000E+000
+1.95635000000E+005, -3.33498618198E+004, +0.00000000000E+000
+1.97630000000E+005, -3.96160536214E+004, +0.00000000000E+000
+1.99625000000E+005, -3.01271993935E+004, +0.00000000000E+000
+2.01620000000E+005, -2.50176610440E+004, +0.00000000000E+000
+2.03615000000E+005, -3.19610948201E+004, +0.00000000000E+000
+2.05610000000E+005, -3.08897805199E+004, +0.00000000000E+000
+2.07605000000E+005, -2.80379160180E+004, +0.00000000000E+000
+2.09600000000E+005, -3.34363090112E+004, +0.00000000000E+000
+2.11595000000E+005, -3.40401572879E+004, +0.00000000000E+000
+2.13590000000E+005, -2.88896203358E+004, +0.00000000000E+000
+2.15585000000E+005, -3.07334191182E+004, +0.00000000000E+000
+2.17580000000E+005, -2.98337232812E+004, +0.00000000000E+000
+2.19575000000E+005, -3.07916448791E+004, +0.00000000000E+000
+2.21570000000E+005, -3.39734123744E+004, +0.00000000000E+000
+2.23565000000E+005, -3.87217339735E+004, +0.00000000000E+000
+2.25560000000E+005, -4.03725003671E+004, +0.00000000000E+000
+2.27555000000E+005, -3.52622319154E+004, +0.00000000000E+000
+2.29550000000E+005, -3.94599843776E+004, +0.00000000000E+000
+2.31545000000E+005, -3.52182726648E+004, +0.00000000000E+000
+2.33540000000E+005, -3.25799087819E+004, +0.00000000000E+000
+2.35535000000E+005, -3.67904233283E+004, +0.00000000000E+000
+2.37530000000E+005, -3.97753159746E+004, +0.00000000000E+000
+2.39525000000E+005, -4.45894916202E+004, +0.00000000000E+000
+2.41520000000E+005, -3.99154800606E+004, +0.00000000000E+000
+2.43515000000E+005, -3.69457827428E+004, +0.00000000000E+000
+2.45510000000E+005, -3.46237296620E+004, +0.00000000000E+000
+2.47505000000E+005, -3.67973299792E+004, +0.00000000000E+000
+2.49500000000E+005, -4.37543190941E+004, +0.00000000000E+000
+2.51495000000E+005, -4.00296580958E+004, +0.00000000000E+000
+2.53490000000E+005, -4.32455747133E+004, +0.00000000000E+000
+2.55485000000E+005, -3.96067114155E+004, +0.00000000000E+000
+2.57480000000E+005, -4.21096427337E+004, +0.00000000000E+000
+2.59475000000E+005, -5.11918119497E+004, +0.00000000000E+000
+2.61470000000E+005, -4.19713117809E+004, +0.00000000000E+000
+2.63465000000E+005, -4.25283648427E+004, +0.00000000000E+000
+2.65460000000E+005, -3.30743581727E+004, +0.00000000000E+000
+2.67455000000E+005, -3.51799335864E+004, +0.00000000000E+000
+2.69450000000E+005, -3.30152458178E+004, +0.00000000000E+000
+2.71445000000E+005, -3.33812585599E+004, +0.00000000000E+000
+2.73440000000E+005, -3.63413552297E+004, +0.00000000000E+000
+2.75435000000E+005, -3.45015280104E+004, +0.00000000000E+000
+2.77430000000E+005, -3.35150487693E+004, +0.00000000000E+000
+2.79425000000E+005, -3.32342493081E+004, +0.00000000000E+000
+2.81420000000E+005, -3.87144862417E+004, +0.00000000000E+000
+2.83415000000E+005, -3.34754735625E+004, +0.00000000000E+000
+2.85410000000E+005, -3.71336180529E+004, +0.00000000000E+000
+2.87405000000E+005, -4.03522910043E+004, +0.00000000000E+000
+2.89400000000E+005, -3.76044699319E+004, +0.00000000000E+000
+2.91395000000E+005, -3.99911685723E+004, +0.00000000000E+000
+2.93390000000E+005, -3.87416041702E+004, +0.00000000000E+000
+2.95385000000E+005, -3.96838628646E+004, +0.00000000000E+000
+2.97380000000E+005, -3.27085081720E+004, +0.00000000000E+000
+2.99375000000E+005, -4.02037323554E+004, +0.00000000000E+000
+3.01370000000E+005, -4.24941921730E+004, +0.00000000000E+000
+3.03365000000E+005, -4.43424051434E+004, +0.00000000000E+000
+3.05360000000E+005, -4.43917457036E+004, +0.00000000000E+000
+3.07355000000E+005, -3.65771693263E+004, +0.00000000000E+000
+3.09350000000E+005, -3.52687041452E+004, +0.00000000000E+000
+3.11345000000E+005, -3.57193292778E+004, +0.00000000000E+000
+3.13340000000E+005, -4.11765473423E+004, +0.00000000000E+000
+3.15335000000E+005, -4.01835224386E+004, +0.00000000000E+000
+3.17330000000E+005, -4.54793723778E+004, +0.00000000000E+000
+3.19325000000E+005, -3.62385910724E+004, +0.00000000000E+000
+3.21320000000E+005, -3.72185676151E+004, +0.00000000000E+000
+3.23315000000E+005, -4.19673265068E+004, +0.00000000000E+000
+3.25310000000E+005, -4.97101806607E+004, +0.00000000000E+000
+3.27305000000E+005, -3.86755499419E+004, +0.00000000000E+000
+3.29300000000E+005, -3.98303144620E+004, +0.00000000000E+000
+3.31295000000E+005, -4.32920731232E+004, +0.00000000000E+000
+3.33290000000E+005, -4.12454602408E+004, +0.00000000000E+000
+3.35285000000E+005, -4.60030992311E+004, +0.00000000000E+000
+3.37280000000E+005, -4.34678068737E+004, +0.00000000000E+000
+3.39275000000E+005, -4.69064492971E+004, +0.00000000000E+000
+3.41270000000E+005, -4.80182635337E+004, +0.00000000000E+000
+3.43265000000E+005, -4.80645157528E+004, +0.00000000000E+000
+3.45260000000E+005, -4.65408559635E+004, +0.00000000000E+000
+3.47255000000E+005, -4.11068313446E+004, +0.00000000000E+000
+3.49250000000E+005, -4.39363427323E+004, +0.00000000000E+000
+3.51245000000E+005, -5.02382472557E+004, +0.00000000000E+000
+3.53240000000E+005, -4.04443476263E+004, +0.00000000000E+000
+3.55235000000E+005, -4.01923694619E+004, +0.00000000000E+000
+3.57230000000E+005, -5.42597430275E+004, +0.00000000000E+000
+3.59225000000E+005, -4.39599654040E+004, +0.00000000000E+000
+3.61220000000E+005, -3.89094025486E+004, +0.00000000000E+000
+3.63215000000E+005, -4.46138758694E+004, +0.00000000000E+000
+3.65210000000E+005, -4.27475565563E+004, +0.00000000000E+000
+3.67205000000E+005, -4.80290212695E+004, +0.00000000000E+000
+3.69200000000E+005, -4.14203041559E+004, +0.00000000000E+000
+3.71195000000E+005, -3.91877960904E+004, +0.00000000000E+000
+3.73190000000E+005, -4.06935688566E+004, +0.00000000000E+000
+3.75185000000E+005, -4.44403468936E+004, +0.00000000000E+000
+3.77180000000E+005, -4.14321262242E+004, +0.00000000000E+000
+3.79175000000E+005, -4.01975094957E+004, +0.00000000000E+000
+3.81170000000E+005, -4.58604536430E+004, +0.00000000000E+000
+3.83165000000E+005, -4.63664241024E+004, +0.00000000000E+000
+3.85160000000E+005, -4.16009499964E+004, +0.00000000000E+000
+3.87155000000E+005, -4.37964807690E+004, +0.00000000000E+000
+3.89150000000E+005, -3.92648710672E+004, +0.00000000000E+000
+3.91145000000E+005, -3.86486178513E+004, +0.00000000000E+000
+3.93140000000E+005, -4.29154812662E+004, +0.00000000000E+000
+3.95135000000E+005, -4.50458774269E+004, +0.00000000000E+000
+3.97130000000E+005, -3.85727091636E+004, +0.00000000000E+000
+3.99125000000E+005, -4.12667354452E+004, +0.00000000000E+000
+4.01120000000E+005, -3.24608602086E+004, +0.00000000000E+000
+4.03115000000E+005, -3.42086508584E+004, +0.00000000000E+000
+4.05110000000E+005, -3.52296736768E+004, +0.00000000000E+000
+4.07105000000E+005, -3.38196377117E+004, +0.00000000000E+000
+4.09100000000E+005, -3.92410600449E+004, +0.00000000000E+000
+4.11095000000E+005, -3.35953513643E+004, +0.00000000000E+000
+4.13090000000E+005, -3.87762442044E+004, +0.00000000000E+000
+4.15085000000E+005, -3.95763752432E+004, +0.00000000000E+000
+4.17080000000E+005, -3.60045319953E+004, +0.00000000000E+000
+4.19075000000E+005, -4.32655373047E+004, +0.00000000000E+000
+4.21070000000E+005, -3.88352304524E+004, +0.00000000000E+000
+4.23065000000E+005, -4.12199339581E+004, +0.00000000000E+000
+4.25060000000E+005, -4.03240101548E+004, +0.00000000000E+000
